memberId,LAST_3_TRANSACTIONS_AVG_POINTS_BOUGHT,LAST_3_TRANSACTIONS_AVG_REVENUE_USD,DAYS_SINCE_LAST_TRANSACTION,AVG_POINTS_BOUGHT,AVG_REVENUE_USD,PCT_GIFT_TRANSACTIONS,PCT_REDEEM_TRANSACTIONS,PCT_BUY_TRANSACTIONS,ATS,RESP,OFFER
A0D12526,3433.3333333333335,2.9607843137254903,609,4100.0,3.0232198142414863,0.5,0.25,0.25,1816.6666666666667,0.015874464971493345,OFFER_1
AF0E0B6D,1600.0,16.0,912,1600.0,16.0,1.0,0.0,0.0,1600.0,0.05257393209200438,OFFER_1
30F0D40C,8400.0,6.461538461538462,1137,8400.0,6.461538461538462,1.0,0.0,0.0,8400.0,0.01703393267540895,OFFER_1
4BA438DD,5900.0,3.6875,1883,5900.0,3.6875,0.0,0.0,1.0,5900.0,0.007829087048832272,OFFER_1
E3BA7DE1,1533.3333333333333,10.111111111111112,482,875.0,3.62856188949939,0.1875,0.3125,0.5,500.9375,0.059176422787156485,OFFER_1
C8D1B3A8,4466.666666666667,3.7192982456140355,461,-142.85714285714286,2.203007518796993,0.42857142857142855,0.42857142857142855,0.14285714285714285,440.5442176870748,0.022206877738564095,OFFER_1
622AD67A,-2866.6666666666665,0.0,1078,-2850.0,1.3055555555555556,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0010889712696941613,OFFER_1
65FD39D2,-7700.0,0.0,2238,-7700.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
7C540EFD,8333.333333333334,6.886243386243386,742,4400.0,4.040163039574805,0.5,0.1,0.4,5722.666666666667,0.0276046104436414,OFFER_1
71DD68C7,5700.0,3.3529411764705883,1092,5700.0,3.3529411764705883,1.0,0.0,0.0,5700.0,0.009202949249233087,OFFER_1
2B03FF77,2200.0,3.8251748251748254,825,840.0,2.7751048951048953,0.4,0.4,0.2,358.4000000000001,0.013598658968150493,OFFER_1
21A2671F,3400.0,2.125,1499,3400.0,2.125,1.0,0.0,0.0,3400.0,0.00425,OFFER_1
68816B9B,4200.0,10.5,686,4200.0,10.5,0.0,0.0,1.0,4200.0,0.061135371179039305,OFFER_2
B0B0BAC1,2933.3333333333335,6.415204678362573,841,4320.0,5.91578947368421,0.4,0.0,0.6,3349.3333333333335,0.02678784848106013,OFFER_1
C406CEC5,3666.6666666666665,5.0964912280701755,1049,3350.0,4.197368421052632,0.25,0.0,0.75,3571.6666666666665,0.01723840852130326,OFFER_1
4B8E6516,3366.6666666666665,11.037037037037036,569,2666.6666666666665,6.172652116402117,0.16666666666666666,0.4166666666666667,0.4166666666666667,526.1111111111112,0.05741031929747207,OFFER_1
8E0E931C,2100.0,4.166666666666667,874,2100.0,4.166666666666667,0.5,0.5,0.0,0.0,0.014285714285714284,OFFER_1
D607D955,-666.6666666666666,1.8333333333333333,560,-666.6666666666666,1.8333333333333333,0.0,0.3333333333333333,0.6666666666666666,222.2222222222222,0.011982570806100214,OFFER_1
6EA00BD5,5300.0,7.947916666666667,1613,5300.0,7.947916666666667,0.5,0.0,0.5,5300.0,0.017235259190417178,OFFER_1
842A091A,-4300.0,1.4444444444444444,702,-1400.0,1.3886630036630039,0.3,0.5,0.2,0.0,0.006498822246190668,OFFER_1
D7EF39FB,7833.333333333333,33.88888888888889,979,8200.0,30.066666666666666,0.75,0.0,0.25,7943.333333333333,0.10858390022675737,OFFER_2
3F660E7D,-1100.0,2.5277777777777777,812,-1100.0,2.5277777777777777,0.0,0.6666666666666666,0.3333333333333333,0.0,0.010363992528814175,OFFER_1
B3AD6A7F,2750.0,6.3,749,2750.0,6.3,0.0,0.5,0.5,0.0,0.02939999999999999,OFFER_1
6B40CCD6,6233.333333333333,31.787545787545785,1442,2444.4444444444443,12.777330077330078,0.5555555555555556,0.3333333333333333,0.1111111111111111,1698.8888888888891,0.05623819743477861,OFFER_1
B34038BA,-333.3333333333333,1.5666666666666667,488,-537.5,2.88125,0.25,0.625,0.125,0.0,0.012532219239945465,OFFER_1
6112E252,-5200.0,0.0,683,-5200.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
729BC30B,3700.0,2.642857142857143,508,3700.0,2.642857142857143,1.0,0.0,0.0,3700.0,0.015576761156328932,OFFER_1
9EBAB781,7300.0,10.8875,1390,7300.0,10.8875,0.5,0.0,0.5,7300.0,0.02739485981308411,OFFER_1
3160CFD2,-4600.0,0.0,1125,-4600.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
A3735E19,1233.3333333333333,1.0047619047619047,575,1233.3333333333333,1.0047619047619047,0.3333333333333333,0.0,0.6666666666666666,1233.3333333333333,0.006396053791887125,OFFER_1
CAA29670,-2400.0,0.4047619047619047,1121,-233.33333333333334,2.1804954304954305,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0026458938335052417,OFFER_1
8BB86395,1600.0,5.333333333333333,1543,1600.0,5.333333333333333,1.0,0.0,0.0,1600.0,0.010362694300518133,OFFER_1
81AEBC36,-9900.0,0.0,610,-9900.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
25938411,766.6666666666666,1.6333333333333335,530,-783.3333333333334,0.8250000000000001,0.0,0.6666666666666666,0.3333333333333333,0.0,0.008730906047290227,OFFER_1
434EB631,300.0,7.2592592592592595,519,1255.5555555555557,5.917706302794022,0.3333333333333333,0.4444444444444444,0.2222222222222222,65.18518518518522,0.04248867687975874,OFFER_1
9E0EDB10,1233.3333333333333,4.462962962962963,466,4600.0,6.225326135852451,0.47368421052631576,0.15789473684210525,0.3684210526315789,1534.912280701754,0.03600439564398826,OFFER_1
203ECF0D,-3700.0,0.0,1755,-3700.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
4685BB4D,3166.6666666666665,3.780637254901961,852,3975.0,6.835477941176471,0.5,0.25,0.25,1704.5833333333333,0.017896296304277866,OFFER_1
AF5E9154,-9400.0,0.0,1250,-9400.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
3A9170C9,5150.0,7.033333333333333,745,5150.0,7.033333333333333,0.5,0.0,0.5,5150.0,0.0329982126899017,OFFER_1
734A07C2,1200.0,2.031862745098039,623,3120.0,3.2976890756302524,0.6,0.2,0.2,1065.6000000000001,0.012367234073116426,OFFER_1
4534B5EA,3700.0,7.486111111111112,528,173.33333333333334,6.621104577683524,0.13333333333333333,0.4,0.4666666666666667,528.3999999999999,0.0473577411287092,OFFER_1
70D095A5,1550.0,5.607142857142857,1215,1550.0,5.607142857142857,0.5,0.0,0.5,1550.0,0.01613898026315789,OFFER_1
FBD47E8F,9450.0,8.173202614379084,1063,9450.0,8.173202614379084,0.0,0.0,1.0,9450.0,0.030726325617966486,OFFER_2
A5D378FA,5500.0,3.718073593073593,520,4850.0,6.5923701298701305,0.6666666666666666,0.16666666666666666,0.16666666666666666,3536.6666666666665,0.027839695626403878,OFFER_1
69A00A83,-733.3333333333334,4.416666666666667,528,-860.0,2.672222222222222,0.2,0.4,0.4,154.26666666666674,0.02502331442974165,OFFER_1
3A1B7EE5,-1700.0,0.7619047619047619,611,1090.909090909091,9.563636363636364,0.2727272727272727,0.45454545454545453,0.2727272727272727,78.42975206611568,0.018194782045049426,OFFER_1
5BD9AEFA,2400.0,1.8214285714285714,665,2400.0,1.8214285714285714,0.6666666666666666,0.0,0.3333333333333333,2400.0,0.009116259116259113,OFFER_1
AD432A5B,5500.0,14.271241830065359,1175,4220.0,9.046955624355004,0.6,0.0,0.4,5116.0,0.03672912439829733,OFFER_1
BAF4640A,1566.6666666666667,1.75,500,-516.6666666666666,1.071969696969697,0.3333333333333333,0.5,0.16666666666666666,0.0,0.009775524708159436,OFFER_1
6FA41343,1533.3333333333333,1.2549019607843137,1031,1533.3333333333333,1.2549019607843137,0.3333333333333333,0.0,0.6666666666666666,1533.3333333333333,0.0044586309976186855,OFFER_1
F9DFD832,4500.0,5.055555555555555,687,4500.0,5.055555555555555,0.0,0.0,1.0,4500.0,0.029392764857881143,OFFER_1
D2AA040E,6650.0,17.976190476190478,712,6650.0,17.976190476190478,0.5,0.0,0.5,6650.0,0.08824216923796167,OFFER_2
18ADF621,-133.33333333333334,1.097222222222222,755,-133.33333333333334,1.097222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,44.444444444444436,0.0048378404859886325,OFFER_1
833ED870,4066.6666666666665,13.113095238095239,487,2850.0,6.917358930751789,0.21428571428571427,0.35714285714285715,0.42857142857142855,1057.6190476190473,0.07907054575568294,OFFER_1
C36853BD,-1400.0,0.0,1814,-1400.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
68363811,1100.0,10.11111111111111,878,3166.6666666666665,8.507309941520466,0.0,0.3333333333333333,0.6666666666666666,573.3333333333333,0.040170526493201776,OFFER_1
39269E8A,10000.0,33.333333333333336,786,10000.0,33.333333333333336,1.0,0.0,0.0,10000.0,0.12706480304955525,OFFER_2
5584E2AC,-4050.0,0.3,741,-4050.0,0.3,0.5,0.5,0.0,0.0,0.0012129380053908356,OFFER_1
4D479205,-2400.0,0.5263157894736842,1312,-2400.0,0.5263157894736842,0.5,0.5,0.0,0.0,0.0012025494047380445,OFFER_1
EA2C8531,1900.0,11.289473684210526,764,4550.0,21.714448380566797,0.3333333333333333,0.16666666666666666,0.5,1796.6666666666665,0.06595997558942604,OFFER_1
77642236,5250.0,50.0,1399,5250.0,50.0,0.5,0.0,0.5,5250.0,0.125,OFFER_2
2085BB17,1500.0,11.6,600,1811.764705882353,5.969281045751635,0.29411764705882354,0.29411764705882354,0.4117647058823529,656.1591695501729,0.05626167076402843,OFFER_1
4A2BC2EF,3066.6666666666665,2.552525252525253,448,2107.1428571428573,8.416147047397049,0.42857142857142855,0.21428571428571427,0.35714285714285715,1587.891156462585,0.032237631908428134,OFFER_1
3F9E5326,-733.3333333333334,3.3333333333333335,596,-733.3333333333334,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,0.0,0.016750418760469014,OFFER_1
A3BD3DA4,7033.333333333333,10.299999999999999,674,4550.0,7.1469551282051285,0.375,0.0,0.625,6288.333333333333,0.05023490918803418,OFFER_2
5F25361C,2966.6666666666665,3.41025641025641,1586,100.0,2.5576923076923075,0.5,0.25,0.25,1053.3333333333333,0.006460039907582441,OFFER_1
2E79666C,5950.0,20.285714285714285,1088,5950.0,20.285714285714285,0.5,0.0,0.5,5950.0,0.06519742883379245,OFFER_2
CE53D29C,1000.0,4.055555555555556,667,871.4285714285714,5.345238095238095,0.2857142857142857,0.42857142857142855,0.2857142857142857,137.3469387755102,0.02185128043233261,OFFER_1
D418F68B,4666.666666666667,2.6590943169890537,790,2891.6666666666665,3.6079448755435597,0.5,0.25,0.25,2067.083333333333,0.012095051611637255,OFFER_1
CF4CDBED,1266.6666666666667,9.333333333333334,921,1266.6666666666667,9.333333333333334,0.0,0.3333333333333333,0.6666666666666666,422.2222222222222,0.037117377681369,OFFER_1
6A460FCD,5500.0,6.875,599,5500.0,6.875,0.0,0.0,1.0,5500.0,0.045833333333333344,OFFER_2
03DEAF45,-800.0,1.1428571428571428,446,-800.0,1.1428571428571428,0.0,0.6666666666666666,0.3333333333333333,0.0,0.00852242462980718,OFFER_1
6DC659DA,-2066.6666666666665,1.2142857142857142,1084,-2066.6666666666665,1.2142857142857142,0.3333333333333333,0.6666666666666666,0.0,0.0,0.003357472021066491,OFFER_1
24B5A6A9,3400.0,5.545833333333333,470,3620.0,4.379962121212121,0.4,0.3,0.3,1386.3999999999999,0.036405599787685775,OFFER_1
DD2AF5D6,1166.6666666666667,2.6181818181818186,1097,2780.0,3.6997979797979794,0.4,0.2,0.4,990.4000000000001,0.009112082574377657,OFFER_1
351FD0E1,5950.0,6.650375939849624,1961,5950.0,6.650375939849624,0.5,0.0,0.5,5950.0,0.01186356564193358,OFFER_1
412ED494,8233.333333333334,5.967320261437909,556,8233.333333333334,5.967320261437909,0.3333333333333333,0.0,0.6666666666666666,8233.333333333332,0.03928218005734111,OFFER_2
0AA5C109,-233.33333333333334,1.0526315789473684,573,1971.4285714285713,2.3992003819071486,0.42857142857142855,0.2857142857142857,0.2857142857142857,183.46938775510196,0.008337942024940754,OFFER_1
303F985D,5500.0,21.67195767195767,635,4640.0,11.8015873015873,0.8,0.0,0.2,5242.0,0.09414262420551728,OFFER_2
082880EA,4866.666666666667,13.511111111111111,1404,2366.6666666666665,8.11919191919192,0.3333333333333333,0.5,0.16666666666666666,0.0,0.026806307439759394,OFFER_1
6FCC6710,-2900.0,0.0,956,-2900.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
27B21FFF,5000.0,6.25,2005,5000.0,6.25,0.0,0.0,1.0,5000.0,0.012462612163509471,OFFER_1
271BAEB1,4500.0,42.75,1661,4500.0,42.75,0.0,0.0,1.0,4500.0,0.10288808664259928,OFFER_2
671D946D,1300.0,2.1666666666666665,1487,1300.0,2.1666666666666665,0.0,0.0,1.0,1300.0,0.005824372759856629,OFFER_1
FB65DE77,2133.3333333333335,9.733333333333333,489,4028.5714285714284,7.483823074684419,0.2857142857142857,0.14285714285714285,0.5714285714285714,1929.931972789115,0.06602390856952377,OFFER_1
44CFE175,2850.0,25.166666666666668,520,2850.0,25.166666666666668,0.5,0.0,0.5,2850.0,0.16906589891234808,OFFER_2
1919955A,9800.0,8.166666666666666,1762,9800.0,8.166666666666666,1.0,0.0,0.0,9800.0,0.013896766874645491,OFFER_1
10920EE0,4366.666666666667,5.188888888888889,593,4316.666666666667,8.397222222222222,0.5,0.16666666666666666,0.3333333333333333,2901.1111111111104,0.03451957850105998,OFFER_1
08E0A13C,5300.0,3.6544159544159545,599,3875.0,7.202350427350428,0.5,0.125,0.375,3654.375,0.02654322916666667,OFFER_1
6C09BDC9,2300.0,1.4375,1539,2300.0,1.4375,0.0,0.0,1.0,2300.0,0.0037337662337662333,OFFER_1
98784DEE,8000.0,46.6904761904762,516,3083.3333333333335,30.34523809523809,0.5,0.16666666666666666,0.3333333333333333,4350.0,0.2694191151637961,OFFER_2
C67C2D72,3400.0,3.1785714285714284,861,3400.0,3.1785714285714284,0.5,0.5,0.0,0.0,0.01106231355651309,OFFER_1
58B6CADE,4900.0,2.9467592592592595,450,3110.5263157894738,7.5774241882988,0.42105263157894735,0.2631578947368421,0.3157894736842105,2066.7590027700826,0.03187832891728098,OFFER_1
A7A8B5E3,2166.6666666666665,10.25438596491228,921,2166.6666666666665,10.25438596491228,0.6666666666666666,0.3333333333333333,0.0,722.2222222222222,0.03336568101381436,OFFER_1
190F7BF0,400.0,6.083333333333333,437,961.5384615384615,3.5631320433952007,0.3076923076923077,0.46153846153846156,0.23076923076923078,43.727810650887605,0.03929495323968731,OFFER_1
3093F014,5500.0,7.181818181818182,664,5500.0,7.181818181818182,0.0,0.0,1.0,5500.0,0.0431989063568011,OFFER_2
50F988B1,1100.0,2.111111111111111,483,1228.5714285714287,4.788095238095238,0.2857142857142857,0.2857142857142857,0.42857142857142855,487.95918367346934,0.020643728565806485,OFFER_1
1D3115D4,-2833.3333333333335,0.05263157894736842,439,-3900.0,0.039473684210526314,0.0,0.75,0.25,0.0,0.0003595992822966506,OFFER_1
76E2F87F,2750.0,4.211111111111111,502,2750.0,4.211111111111111,0.0,0.0,1.0,2750.0,0.033487961122155956,OFFER_1
EDA924C6,6400.0,14.142857142857144,894,6475.0,11.723809523809525,0.5,0.0,0.5,6422.5,0.052469273743016756,OFFER_2
EBE6F713,200.0,3.5909090909090913,1326,200.0,3.5909090909090913,0.3333333333333333,0.3333333333333333,0.3333333333333333,66.66666666666666,0.009020118289146171,OFFER_1
DD5DB310,-1866.6666666666667,0.6666666666666666,606,1153.3333333333333,4.156302294197031,0.3333333333333333,0.4,0.26666666666666666,192.1333333333333,0.009221780383455577,OFFER_1
CD9ACC08,6700.0,7.924107142857143,809,6700.0,7.924107142857143,0.5,0.0,0.5,6700.0,0.03423996913580246,OFFER_2
B81EBF21,-2900.0,2.0,841,-970.0,13.5875,0.0,0.6,0.4,0.0,0.022113123515439436,OFFER_1
EC98198F,-5200.0,0.0,510,-5200.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
A527D24F,3633.3333333333335,2.818713450292398,516,3633.3333333333335,2.818713450292398,0.6666666666666666,0.3333333333333333,0.0,1211.111111111111,0.016356170891445247,OFFER_1
F42E1408,-200.0,4.5625,481,-200.0,4.5625,0.5,0.5,0.0,0.0,0.028397302904564315,OFFER_1
44C3D051,-233.33333333333334,0.6296296296296297,835,-233.33333333333334,0.6296296296296297,0.0,0.6666666666666666,0.3333333333333333,0.0,0.002510484966625317,OFFER_1
C27A7757,5600.0,9.333333333333334,1466,5600.0,9.333333333333334,0.0,0.0,1.0,5600.0,0.025448761645080666,OFFER_1
DE74E173,6200.0,6.791666666666666,1262,6200.0,6.791666666666666,0.0,0.0,1.0,6200.0,0.021509633148588014,OFFER_1
E6CC08BA,-3100.0,0.7666666666666666,497,-3100.0,0.7666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.004618473895582329,OFFER_1
FCD17894,1300.0,2.227272727272727,1276,1300.0,2.227272727272727,0.0,0.5,0.5,0.0,0.006104506300277638,OFFER_1
3A0101FA,8800.0,4.4,853,8800.0,4.4,0.0,0.0,1.0,8800.0,0.020608899297423888,OFFER_1
FC107804,1000.0,0.7320261437908496,788,1140.0,14.039215686274511,0.2,0.4,0.4,208.40000000000006,0.020357696099140968,OFFER_1
B9A96EEB,333.3333333333333,0.3333333333333333,489,-1125.0,0.25,0.25,0.5,0.25,0.0,0.002045068027210884,OFFER_1
A60B94CF,4466.666666666667,5.314814814814814,1217,4466.666666666667,5.314814814814814,0.6666666666666666,0.3333333333333333,0.0,1488.8888888888887,0.013090676883780326,OFFER_1
5A2968C4,2933.3333333333335,15.0,1205,3950.0,13.194444444444445,0.25,0.25,0.5,1619.1666666666667,0.041960337202874516,OFFER_1
82ECA241,600.0,5.246031746031746,477,2957.1428571428573,4.207603831006087,0.42857142857142855,0.2857142857142857,0.2857142857142857,560.204081632653,0.03391918037807923,OFFER_1
18488289,-1033.3333333333333,1.0888888888888888,746,-1033.3333333333333,1.0888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,344.4444444444444,0.004858941940601913,OFFER_1
666B322A,-3766.6666666666665,0.9791666666666666,816,50.0,3.897423890608875,0.3,0.4,0.3,524.3333333333331,0.007491217443944657,OFFER_1
9D42E704,750.0,19.5,1873,750.0,19.5,0.5,0.5,0.0,0.0,0.031216648879402346,OFFER_1
98A3249A,1200.0,2.4,1104,1200.0,2.4,0.0,0.0,1.0,1200.0,0.008687782805429867,OFFER_1
B08B7F04,2400.0,8.858333333333333,1084,2400.0,8.858333333333333,0.6666666666666666,0.3333333333333333,0.0,800.0,0.024493087557603682,OFFER_1
03B0B763,1800.0,6.339869281045751,1650,1800.0,6.339869281045751,0.3333333333333333,0.3333333333333333,0.3333333333333333,600.0,0.012800059117798808,OFFER_1
F9B9A423,9000.0,4.7368421052631575,1945,9000.0,4.7368421052631575,1.0,0.0,0.0,9000.0,0.007302428733704765,OFFER_1
2706E7A9,3366.6666666666665,17.125,489,440.0,5.930441176470588,0.1,0.4,0.5,497.7333333333332,0.09833308823529413,OFFER_1
0528DF3C,-7766.666666666667,0.0,542,-7766.666666666667,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
330C98BE,-966.6666666666666,0.43333333333333335,581,750.0,4.973992673992674,0.3333333333333333,0.3333333333333333,0.3333333333333333,150.55555555555554,0.010283683479559767,OFFER_1
5B173F16,5600.0,31.196153846153848,493,4157.142857142857,18.185385395723742,0.42857142857142855,0.14285714285714285,0.42857142857142855,3690.8163265306116,0.18942456896026474,OFFER_2
492A0AFA,1133.3333333333333,7.279411764705883,520,2584.6153846153848,3.8301428097450962,0.5384615384615384,0.3076923076923077,0.15384615384615385,603.353057199211,0.037801546464923,OFFER_1
E1D98AEA,5400.0,2.8421052631578947,1312,5400.0,2.8421052631578947,1.0,0.0,0.0,5400.0,0.006493766785585441,OFFER_1
1DAB7B91,1600.0,15.75,861,1600.0,15.75,0.6666666666666666,0.3333333333333333,0.0,533.3333333333333,0.05481438515081206,OFFER_1
C113A822,-866.6666666666666,0.9351851851851851,518,1737.5,3.8975198412698417,0.625,0.25,0.125,42.708333333333314,0.010981970026556973,OFFER_1
E177399B,-1466.6666666666667,1.1500000000000001,620,1450.0,3.3727207977207976,0.3333333333333333,0.3333333333333333,0.3333333333333333,197.22222222222223,0.009752100050006653,OFFER_1
945EC7D0,2233.3333333333335,4.677777777777778,463,933.3333333333334,3.6085470085470086,0.0,0.5833333333333334,0.4166666666666667,0.0,0.032082857476176445,OFFER_1
AE0B451A,-1700.0,1.55,958,2271.4285714285716,5.2216791979949875,0.42857142857142855,0.14285714285714285,0.42857142857142855,363.2653061224489,0.009479530794810653,OFFER_1
77DA5D59,600.0,0.3157894736842105,1663,600.0,0.3157894736842105,1.0,0.0,0.0,600.0,0.0005693319838056681,OFFER_1
62C21009,-2800.0,0.875,1274,-2800.0,0.875,0.5,0.5,0.0,0.0,0.002058823529411765,OFFER_1
D18F660E,-33.333333333333336,13.354166666666666,1183,-33.333333333333336,13.354166666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.111111111111109,0.03759618993993994,OFFER_1
4EF83694,2466.6666666666665,6.070175438596491,495,2433.3333333333335,11.55592105263158,0.5,0.3333333333333333,0.16666666666666666,818.8888888888888,0.0492614527329749,OFFER_1
A78A409E,-966.6666666666666,2.1999999999999997,989,875.0,3.65,0.5,0.5,0.0,0.0,0.007984848484848484,OFFER_1
FE2DE344,-1800.0,3.5555555555555554,855,525.0,3.708333333333333,0.25,0.5,0.25,0.0,0.013673497533748694,OFFER_1
FB341532,-5600.0,0.0,435,-1836.3636363636363,2.0791866028708132,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.004812129126744376,OFFER_1
9500046A,2933.3333333333335,2.425213675213675,475,2166.6666666666665,4.833119658119658,0.3333333333333333,0.16666666666666666,0.5,1802.2222222222222,0.02314401080945198,OFFER_1
F0EF27CF,1133.3333333333333,0.737219887955182,970,1133.3333333333333,0.7372198879551822,0.3333333333333333,0.0,0.6666666666666666,1133.3333333333333,0.0027838718735005157,OFFER_1
DB3D4099,8900.0,17.8,2031,8900.0,17.8,0.0,0.0,1.0,8900.0,0.03503937007874015,OFFER_2
97179360,7166.666666666667,4.94017094017094,532,4085.714285714286,5.852930402930403,0.2857142857142857,0.2857142857142857,0.42857142857142855,2675.306122448979,0.03353952578289216,OFFER_1
26516EEE,8100.0,5.0625,926,8100.0,5.0625,0.0,0.0,1.0,8100.0,0.021844660194174758,OFFER_1
E4035224,4750.0,5.825,1345,4750.0,5.825,1.0,0.0,0.0,4750.0,0.012982912332838036,OFFER_1
9EDC30FF,6900.0,12.483333333333334,614,1600.0,4.608410181436498,0.25,0.25,0.5,2655.0,0.057598369686463396,OFFER_1
95D76BA5,2100.0,1.9696969696969697,658,2100.0,1.9696969696969697,0.0,0.3333333333333333,0.6666666666666666,700.0,0.010959366042825831,OFFER_1
0324A838,300.0,1.5,1206,300.0,1.5,1.0,0.0,0.0,300.0,0.0037282518641259307,OFFER_1
5BF3A917,2433.3333333333335,1.5623885918003566,588,2433.3333333333335,1.5623885918003566,0.0,0.0,1.0,2433.333333333333,0.01061044884074945,OFFER_1
0190F114,700.0,3.3000000000000003,866,775.0,2.6220588235294118,0.5,0.25,0.25,361.25,0.011607851618155914,OFFER_1
CC886BC4,8600.0,5.0588235294117645,1249,8600.0,5.0588235294117645,1.0,0.0,0.0,8600.0,0.012141176470588233,OFFER_1
64E9B0BF,2700.0,2.5,653,75.0,1.875,0.5,0.25,0.25,956.2499999999999,0.01149178134556575,OFFER_1
95B6B2D1,6250.0,17.083333333333332,775,6250.0,17.083333333333332,1.0,0.0,0.0,6250.0,0.06604381443298968,OFFER_2
7C547BD1,-4100.0,0.4047619047619047,617,-137.5,4.120586776377217,0.5,0.375,0.125,727.8125,0.007683603186926064,OFFER_1
C25BCB61,6150.0,4.144607843137255,659,6150.0,4.144607843137255,0.5,0.0,0.5,6150.0,0.021978980986333926,OFFER_1
3D6A787F,-2500.0,2.2564102564102564,464,-555.5555555555555,2.3916429249762583,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.01591694663140302,OFFER_1
AB9F6245,1800.0,17.125,649,1800.0,17.125,1.0,0.0,0.0,1800.0,0.07903846153846154,OFFER_1
1073F799,-7266.666666666667,0.0,485,-1693.3333333333333,1.3977093878487068,0.26666666666666666,0.5333333333333333,0.2,0.0,0.0027609074327875696,OFFER_1
